Date,Category,Count
02/10/2024,Duster,861
02/10/2024,Jogger,769
02/10/2024,Lodgy,262
02/10/2024,Logan,646
02/11/2024,Dokker,255
02/11/2024,Duster,514
02/11/2024,Jogger,385
02/11/2024,Lodgy,173
02/11/2024,Logan,341
02/12/2024,Dokker,273
02/12/2024,Duster,680
02/12/2024,Jogger,449
02/12/2024,Lodgy,177
02/12/2024,Logan,410
02/13/2024,Dokker,289
02/13/2024,Duster,590
02/13/2024,Jogger,429
02/13/2024,Lodgy,165
02/13/2024,Logan,460
02/14/2024,Dokker,307
02/14/2024,Duster,675
02/14/2024,Jogger,488
02/14/2024,Lodgy,195
02/14/2024,Logan,471
02/15/2024,Dokker,307
02/15/2024,Duster,685
02/15/2024,Jogger,553
02/15/2024,Lodgy,216
02/15/2024,Logan,488
02/16/2024,Dokker,400
02/16/2024,Duster,787
02/16/2024,Jogger,712
02/16/2024,Lodgy,246
02/16/2024,Logan,534
02/17/2024,Dokker,419
02/17/2024,Duster,986
02/17/2024,Jogger,679
02/17/2024,Lodgy,257
02/17/2024,Logan,618
02/18/2024,Dokker,223
02/18/2024,Duster,540
02/18/2024,Jogger,425
02/18/2024,Lodgy,171
02/18/2024,Logan,390
02/19/2024,Dokker,283
02/19/2024,Duster,592
02/19/2024,Jogger,530
02/19/2024,Lodgy,171
02/19/2024,Logan,427
02/20/2024,Dokker,292
02/20/2024,Duster,571
02/20/2024,Jogger,503
02/20/2024,Lodgy,172
02/20/2024,Logan,395
02/21/2024,Dokker,284
02/21/2024,Duster,590
02/21/2024,Jogger,469
02/21/2024,Lodgy,171
02/21/2024,Logan,425
02/22/2024,Dokker,314
02/22/2024,Duster,701
02/22/2024,Jogger,517
02/22/2024,Lodgy,193
02/22/2024,Logan,541
02/23/2024,Dokker,377
02/23/2024,Duster,885
02/23/2024,Jogger,646
02/23/2024,Lodgy,231
02/23/2024,Logan,630
02/24/2024,Dokker,399
02/24/2024,Duster,942
02/24/2024,Jogger,669
02/24/2024,Lodgy,280
02/24/2024,Logan,678
02/25/2024,Dokker,221
02/25/2024,Duster,501
02/25/2024,Jogger,387
02/25/2024,Lodgy,164
02/25/2024,Logan,350
02/26/2024,Dokker,283
02/26/2024,Duster,652
02/26/2024,Jogger,485
02/26/2024,Lodgy,198
02/26/2024,Logan,451
02/27/2024,Dokker,262
02/27/2024,Duster,578
02/27/2024,Jogger,510
02/27/2024,Lodgy,183
02/27/2024,Logan,407
02/28/2024,Dokker,287
02/28/2024,Duster,611
02/28/2024,Jogger,491
02/28/2024,Lodgy,202
02/28/2024,Logan,444
02/29/2024,Dokker,290
02/29/2024,Duster,729
02/29/2024,Jogger,540
02/29/2024,Lodgy,205
02/29/2024,Logan,462
03/01/2024,Dokker,371
03/01/2024,Duster,871
03/01/2024,Jogger,661
03/01/2024,Lodgy,245
03/01/2024,Logan,566
03/02/2024,Dokker,375
03/02/2024,Duster,885
03/02/2024,Jogger,648
03/02/2024,Lodgy,285
03/02/2024,Logan,588
03/03/2024,Dokker,226
03/03/2024,Duster,551
03/03/2024,Jogger,433
03/03/2024,Lodgy,171
03/03/2024,Logan,377
03/04/2024,Dokker,312
03/04/2024,Duster,678
03/04/2024,Jogger,493
03/04/2024,Lodgy,191
03/04/2024,Logan,484
03/05/2024,Dokker,281
03/05/2024,Duster,608
03/05/2024,Jogger,440
03/05/2024,Lodgy,186
03/05/2024,Logan,402
03/06/2024,Dokker,263
03/06/2024,Duster,574
03/06/2024,Jogger,495
03/06/2024,Lodgy,192
03/06/2024,Logan,443
03/07/2024,Dokker,318
03/07/2024,Duster,660
03/07/2024,Jogger,508
03/07/2024,Lodgy,211
03/07/2024,Logan,523
03/08/2024,Dokker,373
03/08/2024,Duster,896
03/08/2024,Jogger,623
03/08/2024,Lodgy,258
03/08/2024,Logan,599
03/09/2024,Dokker,426
03/09/2024,Duster,999
03/09/2024,Jogger,747
03/09/2024,Lodgy,294
03/09/2024,Logan,618
03/10/2024,Dokker,235
03/10/2024,Duster,520
03/10/2024,Jogger,443
03/10/2024,Lodgy,156
03/10/2024,Logan,362
03/11/2024,Dokker,260
03/11/2024,Duster,641
03/11/2024,Jogger,531
03/11/2024,Lodgy,206
03/11/2024,Logan,450
03/12/2024,Dokker,277
03/12/2024,Duster,654
03/12/2024,Jogger,514
03/12/2024,Lodgy,166
03/12/2024,Logan,431
03/13/2024,Dokker,278
03/13/2024,Duster,593
03/13/2024,Jogger,495
03/13/2024,Lodgy,199
03/13/2024,Logan,411
03/14/2024,Dokker,307
03/14/2024,Duster,658
03/14/2024,Jogger,545
03/14/2024,Lodgy,192
03/14/2024,Logan,524
03/15/2024,Dokker,403
03/15/2024,Duster,797
03/15/2024,Jogger,612
03/15/2024,Lodgy,228
03/15/2024,Logan,578
03/16/2024,Dokker,413
03/16/2024,Duster,933
03/16/2024,Jogger,735
03/16/2024,Lodgy,248
03/16/2024,Logan,626
03/17/2024,Dokker,241
03/17/2024,Duster,559
03/17/2024,Jogger,439
03/17/2024,Lodgy,152
03/17/2024,Logan,367
03/18/2024,Dokker,277
03/18/2024,Duster,652
03/18/2024,Jogger,456
03/18/2024,Lodgy,193
03/18/2024,Logan,438
03/19/2024,Dokker,252
03/19/2024,Duster,606
03/19/2024,Jogger,425
03/19/2024,Lodgy,185
03/19/2024,Logan,390
03/20/2024,Dokker,298
03/20/2024,Duster,653
03/20/2024,Jogger,508
03/20/2024,Lodgy,178
03/20/2024,Logan,466
03/21/2024,Dokker,287
03/21/2024,Duster,678
03/21/2024,Jogger,531
03/21/2024,Lodgy,217
03/21/2024,Logan,537
03/22/2024,Dokker,373
03/22/2024,Duster,827
03/22/2024,Jogger,609
03/22/2024,Lodgy,228
03/22/2024,Logan,590
03/23/2024,Dokker,420
03/23/2024,Duster,990
03/23/2024,Jogger,701
03/23/2024,Lodgy,260
03/23/2024,Logan,630
03/24/2024,Dokker,235
03/24/2024,Duster,580
03/24/2024,Jogger,391
03/24/2024,Lodgy,153
03/24/2024,Logan,336
03/25/2024,Dokker,278
03/25/2024,Duster,653
03/25/2024,Jogger,484
03/25/2024,Lodgy,197
03/25/2024,Logan,437
03/26/2024,Dokker,268
03/26/2024,Duster,559
03/26/2024,Jogger,479
03/26/2024,Lodgy,160
03/26/2024,Logan,416
03/27/2024,Dokker,299
03/27/2024,Duster,660
03/27/2024,Jogger,451
03/27/2024,Lodgy,201
03/27/2024,Logan,409
03/28/2024,Dokker,307
03/28/2024,Duster,756
03/28/2024,Jogger,576
03/28/2024,Lodgy,195
03/28/2024,Logan,478
03/29/2024,Dokker,411
03/29/2024,Duster,856
03/29/2024,Jogger,646
03/29/2024,Lodgy,228
03/29/2024,Logan,634
03/30/2024,Dokker,440
03/30/2024,Duster,967
03/30/2024,Jogger,663
03/30/2024,Lodgy,249
03/30/2024,Logan,643
03/31/2024,Dokker,226
03/31/2024,Duster,546
03/31/2024,Jogger,459
03/31/2024,Lodgy,144
03/31/2024,Logan,359
04/01/2024,Dokker,384
04/01/2024,Duster,824
04/01/2024,Jogger,699
04/01/2024,Lodgy,239
04/01/2024,Logan,585
04/02/2024,Dokker,380
04/02/2024,Duster,771
04/02/2024,Jogger,619
04/02/2024,Lodgy,229
04/02/2024,Logan,551
04/03/2024,Dokker,407
04/03/2024,Duster,873
04/03/2024,Jogger,630
04/03/2024,Lodgy,253
04/03/2024,Logan,605
04/04/2024,Dokker,426
04/04/2024,Duster,991
04/04/2024,Jogger,768
04/04/2024,Lodgy,285
04/04/2024,Logan,699
04/05/2024,Dokker,457
04/05/2024,Duster,999
04/05/2024,Jogger,840
04/05/2024,Lodgy,331
04/05/2024,Logan,824
04/06/2024,Dokker,562
04/06/2024,Duster,999
04/06/2024,Jogger,999
04/06/2024,Lodgy,331
04/06/2024,Logan,832
04/07/2024,Dokker,280
04/07/2024,Duster,658
04/07/2024,Jogger,560
04/07/2024,Lodgy,203
04/07/2024,Logan,477
04/08/2024,Dokker,337
04/08/2024,Duster,875
04/08/2024,Jogger,622
04/08/2024,Lodgy,260
04/08/2024,Logan,521
04/09/2024,Dokker,344
04/09/2024,Duster,800
04/09/2024,Jogger,572
04/09/2024,Lodgy,228
04/09/2024,Logan,568
04/10/2024,Dokker,343
04/10/2024,Duster,780
04/10/2024,Jogger,670
04/10/2024,Lodgy,263
04/10/2024,Logan,563
04/11/2024,Dokker,443
04/11/2024,Duster,994
04/11/2024,Jogger,681
04/11/2024,Lodgy,259
04/11/2024,Logan,685
04/12/2024,Dokker,475
04/12/2024,Duster,999
04/12/2024,Jogger,923
04/12/2024,Lodgy,345
04/12/2024,Logan,804
04/13/2024,Dokker,512
04/13/2024,Duster,999
04/13/2024,Jogger,968
04/13/2024,Lodgy,335
04/13/2024,Logan,777
04/14/2024,Dokker,338
04/14/2024,Duster,682
04/14/2024,Jogger,545
04/14/2024,Lodgy,197
04/14/2024,Logan,503
04/15/2024,Dokker,373
04/15/2024,Duster,867
04/15/2024,Jogger,601
04/15/2024,Lodgy,229
04/15/2024,Logan,584
04/16/2024,Dokker,377
04/16/2024,Duster,765
04/16/2024,Jogger,639
04/16/2024,Lodgy,212
04/16/2024,Logan,557
04/17/2024,Dokker,402
04/17/2024,Duster,755
04/17/2024,Jogger,714
04/17/2024,Lodgy,252
04/17/2024,Logan,563
04/18/2024,Dokker,389
04/18/2024,Duster,923
04/18/2024,Jogger,666
04/18/2024,Lodgy,268
04/18/2024,Logan,664
04/19/2024,Dokker,476
04/19/2024,Duster,999
04/19/2024,Jogger,799
04/19/2024,Lodgy,314
04/19/2024,Logan,848
04/20/2024,Dokker,581
04/20/2024,Duster,999
04/20/2024,Jogger,944
04/20/2024,Lodgy,379
04/20/2024,Logan,813
04/21/2024,Dokker,321
04/21/2024,Duster,637
04/21/2024,Jogger,542
04/21/2024,Lodgy,214
04/21/2024,Logan,482
04/22/2024,Dokker,405
04/22/2024,Duster,765
04/22/2024,Jogger,711
04/22/2024,Lodgy,233
04/22/2024,Logan,627
04/23/2024,Dokker,346
04/23/2024,Duster,812
04/23/2024,Jogger,593
04/23/2024,Lodgy,212
04/23/2024,Logan,514
04/24/2024,Dokker,335
04/24/2024,Duster,894
04/24/2024,Jogger,616
04/24/2024,Lodgy,230
04/24/2024,Logan,597
04/25/2024,Dokker,376
04/25/2024,Duster,865
04/25/2024,Jogger,799
04/25/2024,Lodgy,268
04/25/2024,Logan,643
04/26/2024,Dokker,444
04/26/2024,Duster,999
04/26/2024,Jogger,824
04/26/2024,Lodgy,294
04/26/2024,Logan,818
04/27/2024,Dokker,508
04/27/2024,Duster,999
04/27/2024,Jogger,999
04/27/2024,Lodgy,371
04/27/2024,Logan,772
04/28/2024,Dokker,301
04/28/2024,Duster,641
04/28/2024,Jogger,513
04/28/2024,Lodgy,209
04/28/2024,Logan,520
04/29/2024,Dokker,381
04/29/2024,Duster,894
04/29/2024,Jogger,709
04/29/2024,Lodgy,230
04/29/2024,Logan,631
04/30/2024,Dokker,359
04/30/2024,Duster,712
04/30/2024,Jogger,619
04/30/2024,Lodgy,210
04/30/2024,Logan,590
05/01/2024,Dokker,335
05/01/2024,Duster,830
05/01/2024,Jogger,640
05/01/2024,Lodgy,252
05/01/2024,Logan,628
05/02/2024,Dokker,391
05/02/2024,Duster,944
05/02/2024,Jogger,799
05/02/2024,Lodgy,265
05/02/2024,Logan,639
05/03/2024,Dokker,492
05/03/2024,Duster,999
05/03/2024,Jogger,929
05/03/2024,Lodgy,315
05/03/2024,Logan,742
05/04/2024,Dokker,578
05/04/2024,Duster,999
05/04/2024,Jogger,899
05/04/2024,Lodgy,371
05/04/2024,Logan,765
05/05/2024,Dokker,323
05/05/2024,Duster,694
05/05/2024,Jogger,588
05/05/2024,Lodgy,179
05/05/2024,Logan,502
05/06/2024,Dokker,372
05/06/2024,Duster,882
05/06/2024,Jogger,635
05/06/2024,Lodgy,226
05/06/2024,Logan,633
05/07/2024,Dokker,361
05/07/2024,Duster,766
05/07/2024,Jogger,582
05/07/2024,Lodgy,227
05/07/2024,Logan,541
05/08/2024,Dokker,359
05/08/2024,Duster,851
05/08/2024,Jogger,617
05/08/2024,Lodgy,244
05/08/2024,Logan,604
05/09/2024,Dokker,447
05/09/2024,Duster,947
05/09/2024,Jogger,755
05/09/2024,Lodgy,282
05/09/2024,Logan,656
05/10/2024,Dokker,493
05/10/2024,Duster,999
05/10/2024,Jogger,834
05/10/2024,Lodgy,340
05/10/2024,Logan,813
05/11/2024,Dokker,586
05/11/2024,Duster,999
05/11/2024,Jogger,925
05/11/2024,Lodgy,330
05/11/2024,Logan,854
05/12/2024,Dokker,306
05/12/2024,Duster,631
05/12/2024,Jogger,507
05/12/2024,Lodgy,188
05/12/2024,Logan,486
05/13/2024,Dokker,365
05/13/2024,Duster,801
05/13/2024,Jogger,600
05/13/2024,Lodgy,231
05/13/2024,Logan,583
05/14/2024,Dokker,376
05/14/2024,Duster,730
05/14/2024,Jogger,657
05/14/2024,Lodgy,224
05/14/2024,Logan,502
05/15/2024,Dokker,397
05/15/2024,Duster,856
05/15/2024,Jogger,601
05/15/2024,Lodgy,215
05/15/2024,Logan,638
05/16/2024,Dokker,416
05/16/2024,Duster,875
05/16/2024,Jogger,730
05/16/2024,Lodgy,257
05/16/2024,Logan,624
05/17/2024,Dokker,471
05/17/2024,Duster,999
05/17/2024,Jogger,856
05/17/2024,Lodgy,340
05/17/2024,Logan,779
05/18/2024,Dokker,551
05/18/2024,Duster,999
05/18/2024,Jogger,959
05/18/2024,Lodgy,312
05/18/2024,Logan,901
05/19/2024,Dokker,303
05/19/2024,Duster,719
05/19/2024,Jogger,540
05/19/2024,Lodgy,194
05/19/2024,Logan,525
05/20/2024,Dokker,337
05/20/2024,Duster,759
05/20/2024,Jogger,642
05/20/2024,Lodgy,235
05/20/2024,Logan,588
05/21/2024,Dokker,369
05/21/2024,Duster,829
05/21/2024,Jogger,581
05/21/2024,Lodgy,231
05/21/2024,Logan,514
05/22/2024,Dokker,341
05/22/2024,Duster,798
05/22/2024,Jogger,644
05/22/2024,Lodgy,255
05/22/2024,Logan,543
05/23/2024,Dokker,401
05/23/2024,Duster,993
05/23/2024,Jogger,748
05/23/2024,Lodgy,286
05/23/2024,Logan,652
05/24/2024,Dokker,498
05/24/2024,Duster,999
05/24/2024,Jogger,883
05/24/2024,Lodgy,286
05/24/2024,Logan,803
05/25/2024,Dokker,554
05/25/2024,Duster,999
05/25/2024,Jogger,921
05/25/2024,Lodgy,344
05/25/2024,Logan,762
05/26/2024,Dokker,299
05/26/2024,Duster,710
05/26/2024,Jogger,576
05/26/2024,Lodgy,208
05/26/2024,Logan,516
05/27/2024,Dokker,357
05/27/2024,Duster,852
05/27/2024,Jogger,702
05/27/2024,Lodgy,230
05/27/2024,Logan,559
05/28/2024,Dokker,380
05/28/2024,Duster,728
05/28/2024,Jogger,621
05/28/2024,Lodgy,221
05/28/2024,Logan,558
05/29/2024,Dokker,391
05/29/2024,Duster,833
05/29/2024,Jogger,682
05/29/2024,Lodgy,247
05/29/2024,Logan,608
05/30/2024,Dokker,434
05/30/2024,Duster,994
05/30/2024,Jogger,798
05/30/2024,Lodgy,275
05/30/2024,Logan,654
05/31/2024,Dokker,441
05/31/2024,Duster,999
05/31/2024,Jogger,858
05/31/2024,Lodgy,290
05/31/2024,Logan,805
06/01/2024,Dokker,577
06/01/2024,Duster,999
06/01/2024,Jogger,878
06/01/2024,Lodgy,332
06/01/2024,Logan,799
06/02/2024,Dokker,301
06/02/2024,Duster,745
06/02/2024,Jogger,566
06/02/2024,Lodgy,213
06/02/2024,Logan,494
06/03/2024,Dokker,339
06/03/2024,Duster,824
06/03/2024,Jogger,653
06/03/2024,Lodgy,235
06/03/2024,Logan,626
06/04/2024,Dokker,361
06/04/2024,Duster,781
06/04/2024,Jogger,582
06/04/2024,Lodgy,240
06/04/2024,Logan,538
06/05/2024,Dokker,348
06/05/2024,Duster,873
06/05/2024,Jogger,733
06/05/2024,Lodgy,212
06/05/2024,Logan,606
06/06/2024,Dokker,402
06/06/2024,Duster,999
06/06/2024,Jogger,791
06/06/2024,Lodgy,266
06/06/2024,Logan,610
06/07/2024,Dokker,497
06/07/2024,Duster,999
06/07/2024,Jogger,876
06/07/2024,Lodgy,301
06/07/2024,Logan,770
06/08/2024,Dokker,520
06/08/2024,Duster,999
06/08/2024,Jogger,951
06/08/2024,Lodgy,328
06/08/2024,Logan,820
06/09/2024,Dokker,301
06/09/2024,Duster,653
06/09/2024,Jogger,556
06/09/2024,Lodgy,189
06/09/2024,Logan,456
06/10/2024,Dokker,403
06/10/2024,Duster,783
06/10/2024,Jogger,717
06/10/2024,Lodgy,227
06/10/2024,Logan,595
06/11/2024,Dokker,353
06/11/2024,Duster,724
06/11/2024,Jogger,599
06/11/2024,Lodgy,215
06/11/2024,Logan,555
06/12/2024,Dokker,357
06/12/2024,Duster,824
06/12/2024,Jogger,655
06/12/2024,Lodgy,233
06/12/2024,Logan,534
06/13/2024,Dokker,402
06/13/2024,Duster,999
06/13/2024,Jogger,737
06/13/2024,Lodgy,271
06/13/2024,Logan,603
06/14/2024,Dokker,530
06/14/2024,Duster,999
06/14/2024,Jogger,884
06/14/2024,Lodgy,316
06/14/2024,Logan,845
06/15/2024,Dokker,574
06/15/2024,Duster,999
06/15/2024,Jogger,999
06/15/2024,Lodgy,368
06/15/2024,Logan,850
06/16/2024,Dokker,275
06/16/2024,Duster,764
06/16/2024,Jogger,509
06/16/2024,Lodgy,203
06/16/2024,Logan,447
06/17/2024,Dokker,351
06/17/2024,Duster,906
06/17/2024,Jogger,632
06/17/2024,Lodgy,246
06/17/2024,Logan,638
06/18/2024,Dokker,340
06/18/2024,Duster,781
06/18/2024,Jogger,697
06/18/2024,Lodgy,207
06/18/2024,Logan,601
06/19/2024,Dokker,355
06/19/2024,Duster,780
06/19/2024,Jogger,637
06/19/2024,Lodgy,238
06/19/2024,Logan,572
06/20/2024,Dokker,408
06/20/2024,Duster,850
06/20/2024,Jogger,738
06/20/2024,Lodgy,266
06/20/2024,Logan,676
06/21/2024,Dokker,473
06/21/2024,Duster,999
06/21/2024,Jogger,907
06/21/2024,Lodgy,302
06/21/2024,Logan,748
06/22/2024,Dokker,530
06/22/2024,Duster,999
06/22/2024,Jogger,999
06/22/2024,Lodgy,317
06/22/2024,Logan,856
06/23/2024,Dokker,330
06/23/2024,Duster,757
06/23/2024,Jogger,602
06/23/2024,Lodgy,187
06/23/2024,Logan,455
06/24/2024,Dokker,358
06/24/2024,Duster,904
06/24/2024,Jogger,701
06/24/2024,Lodgy,219
06/24/2024,Logan,577
06/25/2024,Dokker,318
06/25/2024,Duster,795
06/25/2024,Jogger,597
06/25/2024,Lodgy,207
06/25/2024,Logan,548
06/26/2024,Dokker,384
06/26/2024,Duster,786
06/26/2024,Jogger,721
06/26/2024,Lodgy,217
06/26/2024,Logan,587
06/27/2024,Dokker,420
06/27/2024,Duster,873
06/27/2024,Jogger,727
06/27/2024,Lodgy,264
06/27/2024,Logan,623
06/28/2024,Dokker,490
06/28/2024,Duster,999
06/28/2024,Jogger,883
06/28/2024,Lodgy,319
06/28/2024,Logan,752
06/29/2024,Dokker,562
06/29/2024,Duster,999
06/29/2024,Jogger,949
06/29/2024,Lodgy,316
06/29/2024,Logan,781
06/30/2024,Dokker,321
06/30/2024,Duster,664
06/30/2024,Jogger,514
06/30/2024,Lodgy,184
06/30/2024,Logan,498
07/01/2024,Dokker,342
07/01/2024,Duster,925
07/01/2024,Jogger,761
07/01/2024,Lodgy,258
07/01/2024,Logan,579
07/02/2024,Dokker,342
07/02/2024,Duster,893
07/02/2024,Jogger,646
07/02/2024,Lodgy,243
07/02/2024,Logan,509
07/03/2024,Dokker,338
07/03/2024,Duster,891
07/03/2024,Jogger,716
07/03/2024,Lodgy,241
07/03/2024,Logan,606
07/04/2024,Dokker,395
07/04/2024,Duster,934
07/04/2024,Jogger,737
07/04/2024,Lodgy,260
07/04/2024,Logan,609
07/05/2024,Dokker,520
07/05/2024,Duster,999
07/05/2024,Jogger,970
07/05/2024,Lodgy,325
07/05/2024,Logan,801
07/06/2024,Dokker,497
07/06/2024,Duster,999
07/06/2024,Jogger,999
07/06/2024,Lodgy,320
07/06/2024,Logan,902
07/07/2024,Dokker,329
07/07/2024,Duster,660
07/07/2024,Jogger,606
07/07/2024,Lodgy,204
07/07/2024,Logan,517
07/08/2024,Dokker,352
07/08/2024,Duster,841
07/08/2024,Jogger,679
07/08/2024,Lodgy,251
07/08/2024,Logan,652
07/09/2024,Dokker,335
07/09/2024,Duster,814
07/09/2024,Jogger,652
07/09/2024,Lodgy,205
07/09/2024,Logan,555
07/10/2024,Dokker,390
07/10/2024,Duster,822
07/10/2024,Jogger,641
07/10/2024,Lodgy,216
07/10/2024,Logan,585
07/11/2024,Dokker,401
07/11/2024,Duster,999
07/11/2024,Jogger,717
07/11/2024,Lodgy,241
07/11/2024,Logan,683
07/12/2024,Dokker,479
07/12/2024,Duster,999
07/12/2024,Jogger,964
07/12/2024,Lodgy,327
07/12/2024,Logan,871
07/13/2024,Dokker,572
07/13/2024,Duster,999
07/13/2024,Jogger,996
07/13/2024,Lodgy,350
07/13/2024,Logan,799
07/14/2024,Dokker,313
07/14/2024,Duster,768
07/14/2024,Jogger,532
07/14/2024,Lodgy,179
07/14/2024,Logan,450
07/15/2024,Dokker,408
07/15/2024,Duster,861
07/15/2024,Jogger,744
07/15/2024,Lodgy,228
07/15/2024,Logan,545
07/16/2024,Dokker,289
07/16/2024,Duster,721
07/16/2024,Jogger,484
07/16/2024,Lodgy,168
07/16/2024,Logan,461
07/17/2024,Dokker,283
07/17/2024,Duster,731
07/17/2024,Jogger,609
07/17/2024,Lodgy,179
07/17/2024,Logan,447
07/18/2024,Dokker,340
07/18/2024,Duster,842
07/18/2024,Jogger,678
07/18/2024,Lodgy,201
07/18/2024,Logan,562
07/19/2024,Dokker,422
07/19/2024,Duster,880
07/19/2024,Jogger,698
07/19/2024,Lodgy,230
07/19/2024,Logan,694
07/20/2024,Dokker,437
07/20/2024,Duster,999
07/20/2024,Jogger,884
07/20/2024,Lodgy,251
07/20/2024,Logan,657
07/21/2024,Dokker,243
07/21/2024,Duster,605
07/21/2024,Jogger,493
07/21/2024,Lodgy,162
07/21/2024,Logan,375
07/22/2024,Dokker,284
07/22/2024,Duster,721
07/22/2024,Jogger,557
07/22/2024,Lodgy,177
07/22/2024,Logan,484
07/23/2024,Dokker,306
07/23/2024,Duster,669
07/23/2024,Jogger,530
07/23/2024,Lodgy,168
07/23/2024,Logan,464
07/24/2024,Dokker,301
07/24/2024,Duster,757
07/24/2024,Jogger,528
07/24/2024,Lodgy,176
07/24/2024,Logan,447
07/25/2024,Dokker,352
07/25/2024,Duster,837
07/25/2024,Jogger,577
07/25/2024,Lodgy,195
07/25/2024,Logan,558
07/26/2024,Dokker,417
07/26/2024,Duster,964
07/26/2024,Jogger,809
07/26/2024,Lodgy,247
07/26/2024,Logan,624
07/27/2024,Dokker,456
07/27/2024,Duster,999
07/27/2024,Jogger,880
07/27/2024,Lodgy,262
07/27/2024,Logan,643
07/28/2024,Dokker,252
07/28/2024,Duster,608
07/28/2024,Jogger,445
07/28/2024,Lodgy,158
07/28/2024,Logan,438
07/29/2024,Dokker,279
07/29/2024,Duster,731
07/29/2024,Jogger,535
07/29/2024,Lodgy,170
07/29/2024,Logan,458
07/30/2024,Dokker,283
07/30/2024,Duster,679
07/30/2024,Jogger,564
07/30/2024,Lodgy,182
07/30/2024,Logan,431
07/31/2024,Dokker,319
07/31/2024,Duster,698
07/31/2024,Jogger,558
07/31/2024,Lodgy,200
07/31/2024,Logan,487
08/01/2024,Dokker,322
08/01/2024,Duster,797
08/01/2024,Jogger,668
08/01/2024,Lodgy,205
08/01/2024,Logan,566
08/02/2024,Dokker,387
08/02/2024,Duster,948
08/02/2024,Jogger,709
08/02/2024,Lodgy,223
08/02/2024,Logan,693
08/03/2024,Dokker,408
08/03/2024,Duster,999
08/03/2024,Jogger,889
08/03/2024,Lodgy,290
08/03/2024,Logan,746
08/04/2024,Dokker,265
08/04/2024,Duster,626
08/04/2024,Jogger,425
08/04/2024,Lodgy,144
08/04/2024,Logan,400
08/05/2024,Dokker,269
08/05/2024,Duster,735
08/05/2024,Jogger,599
08/05/2024,Lodgy,170
08/05/2024,Logan,446
08/06/2024,Dokker,263
08/06/2024,Duster,620
08/06/2024,Jogger,508
08/06/2024,Lodgy,161
08/06/2024,Logan,436
08/07/2024,Dokker,317
08/07/2024,Duster,662
08/07/2024,Jogger,573
08/07/2024,Lodgy,183
08/07/2024,Logan,484
08/08/2024,Dokker,346
08/08/2024,Duster,806
08/08/2024,Jogger,637
08/08/2024,Lodgy,184
08/08/2024,Logan,579
08/09/2024,Dokker,433
08/09/2024,Duster,984
08/09/2024,Jogger,759
08/09/2024,Lodgy,245
08/09/2024,Logan,648
08/10/2024,Dokker,458
08/10/2024,Duster,999
08/10/2024,Jogger,743
08/10/2024,Lodgy,248
08/10/2024,Logan,681
08/11/2024,Dokker,271
08/11/2024,Duster,560
08/11/2024,Jogger,496
08/11/2024,Lodgy,138
08/11/2024,Logan,376
08/12/2024,Dokker,279
08/12/2024,Duster,649
08/12/2024,Jogger,611
08/12/2024,Lodgy,201
08/12/2024,Logan,459
08/13/2024,Dokker,266
08/13/2024,Duster,630
08/13/2024,Jogger,581
08/13/2024,Lodgy,159
08/13/2024,Logan,418
08/14/2024,Dokker,292
08/14/2024,Duster,643
08/14/2024,Jogger,605
08/14/2024,Lodgy,193
08/14/2024,Logan,525
08/15/2024,Dokker,347
08/15/2024,Duster,779
08/15/2024,Jogger,577
08/15/2024,Lodgy,191
08/15/2024,Logan,525
08/16/2024,Dokker,405
08/16/2024,Duster,999
08/16/2024,Jogger,719
08/16/2024,Lodgy,223
08/16/2024,Logan,667
08/17/2024,Dokker,470
08/17/2024,Duster,999
08/17/2024,Jogger,769
08/17/2024,Lodgy,254
08/17/2024,Logan,689
08/18/2024,Dokker,258
08/18/2024,Duster,593
08/18/2024,Jogger,501
08/18/2024,Lodgy,153
08/18/2024,Logan,394
08/19/2024,Dokker,278
08/19/2024,Duster,740
08/19/2024,Jogger,567
08/19/2024,Lodgy,200
08/19/2024,Logan,457
08/20/2024,Dokker,288
08/20/2024,Duster,619
08/20/2024,Jogger,491
08/20/2024,Lodgy,190
08/20/2024,Logan,474
08/21/2024,Dokker,269
08/21/2024,Duster,708
08/21/2024,Jogger,557
08/21/2024,Lodgy,199
08/21/2024,Logan,453
08/22/2024,Dokker,321
08/22/2024,Duster,845
08/22/2024,Jogger,630
08/22/2024,Lodgy,190
08/22/2024,Logan,544
08/23/2024,Dokker,404
08/23/2024,Duster,988
08/23/2024,Jogger,778
08/23/2024,Lodgy,261
08/23/2024,Logan,613
08/24/2024,Dokker,388
08/24/2024,Duster,999
08/24/2024,Jogger,865
08/24/2024,Lodgy,271
08/24/2024,Logan,666
08/25/2024,Dokker,269
08/25/2024,Duster,635
08/25/2024,Jogger,518
08/25/2024,Lodgy,147
08/25/2024,Logan,403
08/26/2024,Dokker,311
08/26/2024,Duster,653
08/26/2024,Jogger,560
08/26/2024,Lodgy,199
08/26/2024,Logan,453
08/27/2024,Dokker,257
08/27/2024,Duster,618
08/27/2024,Jogger,541
08/27/2024,Lodgy,174
08/27/2024,Logan,477
08/28/2024,Dokker,274
08/28/2024,Duster,699
08/28/2024,Jogger,562
08/28/2024,Lodgy,185
08/28/2024,Logan,445
08/29/2024,Dokker,327
08/29/2024,Duster,784
08/29/2024,Jogger,682
08/29/2024,Lodgy,202
08/29/2024,Logan,519
08/30/2024,Dokker,422
08/30/2024,Duster,999
08/30/2024,Jogger,777
08/30/2024,Lodgy,248
